adult,genres,id,imdb_id,overview,tagline,title,vote_average,vote_count,release_year,imdb_url
0,Fantasy Comedy Family,4244,tt0219854,"Powerful businessman Russ Duritz is self-absorbed and immersed in his work. But by the magic of the moon, he meets Rusty, a chubby, charming 8-year-old version of himself who can't believe he could turn out so badly -- with no life and no dog. With Rusty's help, Russ is able to reconcile the person he used to dream of being with the man he's actually become.",Nobody ever grows up quite like they imagined.,The Kid,6.0,242.0,2000,https://www.imdb.com/title/tt0219854/
0,Comedy,4247,tt0175142,"Following on the heels of popular teen-scream horror movies, with uproarious comedy and biting satire. Marlon and Shawn Wayans, Shannon Elizabeth and Carmen Electra pitch in to skewer some of Hollywood's biggest blockbusters, including Scream, I Know What You Did Last Summer, The Matrix, American Pie and The Blair Witch Project.",No mercy. No shame. No sequel.,Scary Movie,6.0,1468.0,2000,https://www.imdb.com/title/tt0175142/
0,Drama Mystery Thriller,1052,tt0060176,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he accidentally captures on film the commission of a murder. The fact that he has photographed a murder does not occur to him until he studies and then blows up his negatives, uncovering details, blowing up smaller and smaller elements, and finally putting the puzzle together.",Michelangelo Antonioni's first British film,Blow-Up,7.3,227.0,1966,https://www.imdb.com/title/tt0060176/
0,Drama Family Music Romance,1788,tt0087277,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock.",,Footloose,6.4,525.0,1984,https://www.imdb.com/title/tt0087277/
0,Adventure Action Science Fiction,36657,tt0120903,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",Evolution Begins,X-Men,6.8,4172.0,2000,https://www.imdb.com/title/tt0120903/
0,Drama Horror Mystery Thriller,2655,tt0161081,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",He was the perfect husband until his one mistake followed them home.,What Lies Beneath,6.3,504.0,2000,https://www.imdb.com/title/tt0161081/
0,Adventure Fantasy Animation Science Fiction Family,12599,tt0210234,"Ash Ketchum must put his skill to the test when he attempts to save the world from destruction. The Greedy Pokemon collector Lawrence III throws the universe into chaos after disrupting the balance of nature by capturing one of the Pokemon birds that rule the elements of fire, lightning and ice. Will Ash have what it takes to save the world?",One Person Can Make All The Difference!,Pokémon: The Movie 2000,6.4,201.0,1999,https://www.imdb.com/title/tt0210234/
0,Comedy,10276,tt0103241,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",Bob's a special kind of friend. The kind that drives you crazy!,What About Bob?,6.7,265.0,1991,https://www.imdb.com/title/tt0103241/
0,Comedy,11624,tt0068555,"A collection of seven vignettes, which each address a question concerning human sexuality.",,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,218.0,1972,https://www.imdb.com/title/tt0068555/
0,History Comedy,11686,tt0073312,"Set in 19th-century Russia, Allen is a cowardly serf drafted into the Napoleonic war, who would rather write poetry and obsess over his beautiful but pretentious cousin. Allen's cowardice serves him well when he hides in a cannon and is shot into a tent of French soldiers, making him a national hero. A hilarious parody of Russian literature, Love and Death is a must-see for fans of Allen's films.",,Love and Death,7.5,176.0,1975,https://www.imdb.com/title/tt0073312/
0,Drama Romance,10641,tt0174480,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",He fell in love for the first time. She fell in love forever.,Autumn in New York,5.7,144.0,2000,https://www.imdb.com/title/tt0174480/
0,Comedy Drama Music Romance,6282,tt0200550,"Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",This party never ends.,Coyote Ugly,5.8,590.0,2000,https://www.imdb.com/title/tt0200550/
0,Action Adventure Thriller,5551,tt0186566,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",Space will never be the same.,Space Cowboys,6.3,407.0,2000,https://www.imdb.com/title/tt0186566/
0,Adventure Comedy War,11589,tt0065938,A misfit group of World War II American soldiers goes AWOL to rob a bank behind German lines.,They set out to rob a bank... and damn near won a war instead!,Kelly's Heroes,7.2,191.0,1970,https://www.imdb.com/title/tt0065938/
0,Horror,13567,tt0086320,"Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.",…you won't be coming home!,Sleepaway Camp,6.1,124.0,1983,https://www.imdb.com/title/tt0086320/
0,Comedy Drama Romance,10860,tt0098384,"This heart wrenching drama is about a beauty shop, in Louisana owned by Truvy, and the tragedies of all of her clients.",The funniest movie ever to make you cry.,Steel Magnolias,7.1,146.0,1989,https://www.imdb.com/title/tt0098384/
0,Comedy,10393,tt0191397,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",Throw the ball. Catch the girl. Keep it simple.,The Replacements,6.2,207.0,2000,https://www.imdb.com/title/tt0191397/
0,Horror Science Fiction Thriller,8843,tt0209958,A psychotherapist journeys inside a comatose serial killer in the hopes of saving his latest victim.,Enter The Mind Of A Killer,The Cell,6.0,442.0,2000,https://www.imdb.com/title/tt0209958/
0,Comedy Crime,37136,tt0095705,"When the incompetent Officer Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth.",The Villain. Even Mother Teresa wanted him dead.,The Naked Gun: From the Files of Police Squad!,7.1,1020.0,1988,https://www.imdb.com/title/tt0095705/
0,Comedy Crime,37137,tt0102510,"Bumbling cop Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",If you see only one movie this year...you ought to get out more often,The Naked Gun 2½: The Smell of Fear,6.6,556.0,1991,https://www.imdb.com/title/tt0102510/
0,Comedy,1588,tt0204946,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",May the best moves win.,Bring It On,5.8,574.0,2000,https://www.imdb.com/title/tt0204946/
0,Drama Music,786,tt0181875,"Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.",Experience it. Enjoy it. Just don't fall for it.,Almost Famous,7.4,807.0,2000,https://www.imdb.com/title/tt0181875/
0,Drama Crime Music,16,tt0168629,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",You don't need eyes to see.,Dancer in the Dark,7.7,392.0,2000,https://www.imdb.com/title/tt0168629/
